Category,Headline,Link
thiruvananthapuram,"ഓട്ടോറിക്ഷാ തൊഴിലാളികളെ കബളിപ്പിക്കാൻ അരുവിക്കരയിൽ വ്യാജപ്രചാരണം
Wednesday May 13, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-13-05-2020/871136
thiruvananthapuram,"പത്മകുമാരിയമ്മയുടെ വീട്‌ പുനർനിർമിച്ച്‌ വെഞ്ഞാറമൂട് സഹകരണ ബാങ്ക്‌
Wednesday May 13, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-13-05-2020/871134
thiruvananthapuram,"പ്രേംനസീർ സ്മാരക നിര്‍മാണസമിതിയായി
Wednesday May 13, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-13-05-2020/871131
thiruvananthapuram,"നാടെങ്ങും നേഴ്‌സുമാർക്ക്‌ ആദരം
Wednesday May 13, 2020",https://www.deshabhimani.com/news/kerala/news-13-05-2020/871129
thiruvananthapuram,"സ്‌നേഹപൂർവം മുഖ്യമന്ത്രി; ഭദ്രയും ഭാഗ്യയും ഹാപ്പി
Tuesday May 12, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-12-05-2020/870996
thiruvananthapuram,"60 കുളത്തിൽ നഗരസഭയുടെ മത്സ്യകൃഷി
Tuesday May 12, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-12-05-2020/870994
thiruvananthapuram,"സ്വാഗതം ഖത്തർ; തലസ്ഥാനം റെഡി
Tuesday May 12, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-12-05-2020/870991
thiruvananthapuram,"ഒരു കൈയിൽ പലഹാരപ്പൊതി; മറുകൈയിൽ ദുരിതാശ്വാസനിധി
Tuesday May 12, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-12-05-2020/870968
thiruvananthapuram,"ബസുകളെത്തി : സെക്രട്ടറിയറ്റിൽ ഹാജർ ഉയർന്നു
Tuesday May 12, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-12-05-2020/870964
thiruvananthapuram,"‘ഹൃദയത്തിന്റെ കാവൽക്കാരെ’ത്തി; ലാലി ടീച്ചർക്ക് അന്ത്യാഞ്ജലി
Tuesday May 12, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-12-05-2020/870937
thiruvananthapuram,"537 കുടുംബത്തിന്‌ 24 മണിക്കൂറിനകം റേഷൻ കാർഡ്‌
Tuesday May 12, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-12-05-2020/870932
thiruvananthapuram,"പ്രവാസി കുടുംബത്തിന് 24 മണിക്കൂറിനകം റേഷൻ കാർഡ്
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870783
thiruvananthapuram,"‘ഭാഗ്യം’ പിന്നാലെ വരട്ടെ; ആദ്യം അതിജീവനം
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870782
thiruvananthapuram,"യുട്യൂബ്‌ ചാനലുമായി കോട്ടൺഹിൽ
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870780
thiruvananthapuram,"ദോഹയിലെ സന്തോഷം സങ്കടമായി
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870779
thiruvananthapuram,"അഞ്ച്‌ മണിക്കൂർ മുമ്പേ വിമാനത്താവളത്തിലെത്തി
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870778
thiruvananthapuram,"2514 പേർകൂടി നിരീക്ഷണത്തിൽ
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870776
thiruvananthapuram,"തമിഴ്നാട്ടിൽനിന്ന്‌ ഓട്ടോയിൽ എത്തിയ വനിതകൾ പിടിയിൽ
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870775
thiruvananthapuram,"ഉണ്ണി കട വരാന്തയിലുറങ്ങില്ല; മക്കളും സുരക്ഷിതർ
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870774
thiruvananthapuram,"കേന്ദ്രസർക്കാർ പിന്തുണക്കണം: - ഡിഎകെഎഫ്
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870771
thiruvananthapuram,"സാന്ത്വനസ്‌പർശവുമായി ഡിവൈഎഫ്‌ഐ
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870769
thiruvananthapuram,"ഇത്‌ ബാലരാമപുരം സർവീസ് സഹകരണ ബാങ്കിന്റെ കാർഷിക വിജയഗാഥ
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870768
thiruvananthapuram,"കോവളത്ത്‌ ജീവനം പദ്ധതിക്ക് തുടക്കമായി
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870767
thiruvananthapuram,"അദ്വൈത എഴുതി ‘ചങ്ങല പൊട്ടിച്ചെറിയുക നാം’
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870765
thiruvananthapuram,"ഞാറ്റുവേലയിൽ പച്ചപിടിപ്പിക്കാൻ കർഷകസംഘം
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870763
thiruvananthapuram,"നെല്ലുകൊയ്യാൻ ‘പുലി’യിറങ്ങി
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870762
thiruvananthapuram,"വെട്ടൂരിൽ കുടിവെള്ള ക്ഷാമം രൂക്ഷം
Monday May 11, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-11-05-2020/870761
thiruvananthapuram,"ഇന്നവർ പറന്നെത്തും പിറന്നമണ്ണിൽ
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-10-05-2020/870679
thiruvananthapuram,"കുട്ടികളുടെ ഹൃദയംകവരാൻ ലാലിടീച്ചർ ഇനിയില്ല
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-10-05-2020/870678
thiruvananthapuram,"തമിഴ്‌നാട്ടിൽനിന്ന്‌ ബോട്ടിലെത്തിയവർ പിടിയിൽ
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-10-05-2020/870677
thiruvananthapuram,"അമ്മമാർക്കായി കാത്തിരിപ്പൂ കൺമ ണികൾ
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-10-05-2020/870676
thiruvananthapuram,"വൈറസിന്‌ ‘നോ ടച്ച്‌’
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-10-05-2020/870675
thiruvananthapuram,"മലയാളികളുടെ മടക്കം; വാഹനങ്ങള്‍ ലഭ്യമാക്കും
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-10-05-2020/870674
thiruvananthapuram,"1446 പേർ നിരീക്ഷണം പൂർത്തിയാക്കി
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-10-05-2020/870673
thiruvananthapuram,"ഇതാ ഹൃദയപൂർവം ഹെലികോപ്‌ടർ
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-10-05-2020/870672
thiruvananthapuram,"രണ്ട്‌ മാസം മുമ്പ്‌‌ നിർമിച്ച പാര്‍ശ്വഭിത്തി തകർന്നു
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-10-05-2020/870671
thiruvananthapuram,"സുഭിക്ഷ കേരളത്തിന്ഐക്യദാർഢ്യവുമായി കർഷകസംഘം
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-10-05-2020/870670
thiruvananthapuram,"മഴ: ആറ്റിങ്ങലിലും, നഗരൂരും വൻ നാശനഷ്ടം
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-10-05-2020/870669
thiruvananthapuram,"യുവാവിന്റെ വീടിനുനേരെ ബോംബേറ്‌: പ്രതികൾക്കായി തെരച്ചിൽ
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-10-05-2020/870668
thiruvananthapuram,"കാർഷിക സ്വയംപര്യാപ്തതയ്ക്കായ് ജൈവസമൃദ്ധി
Sunday May 10, 2020",https://www.deshabhimani.com/news/kerala/news-10-05-2020/870667
thiruvananthapuram,"സെക്രട്ടറിയറ്റ്‌ ജീവനക്കാർക്ക്‌ കെഎസ്‌ആർടിസി പ്രത്യേക സർവീസ്‌
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870483
thiruvananthapuram,"മിന്നലേറ്റ് യുവാവ് മരിച്ചു; രണ്ടുപേർക്ക്‌ പരിക്ക്‌
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870482
thiruvananthapuram,"രാജൻ ഓട്ടോ ഓടിച്ചെത്തി; മടക്കം പുതുജീവനുമായി
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-09-05-2020/870479
thiruvananthapuram,"അതിർത്തികടന്ന്‌ അവരെത്തി ഗ്രീൻസോണിലേക്ക്‌
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870476
thiruvananthapuram,"തലസ്ഥാനത്തിന്‌ ആശ്വാസദിനങ്ങൾ
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870470
thiruvananthapuram,"സഹ്യ സർഗോത്സവം സംഘടിപ്പിച്ചു
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870466
thiruvananthapuram,"കൃഷി ചലഞ്ചുമായി അധ്യാപകർ
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870464
thiruvananthapuram,"ആരോഗ്യ പ്രവർത്തകരെ ആദരിച്ചു
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870463
thiruvananthapuram,"സമ്പാദ്യക്കുടുക്കയിലെ തുക കൈമാറി കുരുന്നുകൾ
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870456
thiruvananthapuram,"ഒരുദിവസത്തെ വരുമാനം ദുരിതാശ്വാസ നിധിയിലേക്ക് നൽകി കടയുടമ
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870454
thiruvananthapuram,"ഡി അംബ്രോസിന്റെ കുടുംബം സംഭാവന നല്‍കി
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870453
thiruvananthapuram,"കൃഷിയിറക്കാൻ സഹായവുമായി നെടുമങ്ങാട്‌ നഗരസഭ
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870451
thiruvananthapuram,"കാറ്റിലും മഴയിലും കൃഷിനാശം
Saturday May 9, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-09-05-2020/870450
thiruvananthapuram,"ജോൺ സെൽവന്‌ കായിക കേരളത്തിന്റെ അന്ത്യാഞ്‌ജലി
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-08-05-2020/870292
thiruvananthapuram,"സ്‌നേഹം തുന്നാൻ ഒരു ബ്രാൻഡ്‌ അംബാസഡർ
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-08-05-2020/870291
thiruvananthapuram,"കാർഷിക ട്രെൻഡ്‌ ലക്ഷ്യമിട്ട്‌ അധ്യാപകർ
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-08-05-2020/870290
thiruvananthapuram,"503 പേർ കൂടി നിരീക്ഷണത്തിൽ
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-08-05-2020/870289
thiruvananthapuram,"ദോഹയിൽനിന്ന്‌ വിമാനം ഞായറാഴ്‌ച
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-08-05-2020/870288
thiruvananthapuram,"കോൺ. മണ്ഡലം പ്രസിഡന്റിനെ പുറത്താക്കി
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-08-05-2020/870287
thiruvananthapuram,"തമിഴ്നാട്ടിൽ മദ്യവിൽപ്പന തുടങ്ങി
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-08-05-2020/870286
thiruvananthapuram,"വിഴിഞ്ഞത്ത്‌ വീടുകളിലും കടയിലും വെള്ളം കയറി
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-08-05-2020/870284
thiruvananthapuram,"പാലം തുറന്നു; സമരനാടകവുമായി കോൺഗ്രസ്‌
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-08-05-2020/870283
thiruvananthapuram,"പഞ്ചായത്ത്‌ പ്രസിഡന്റ്‌് ഗ്രാമസേവികയെ പൂട്ടിയിട്ടു
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-08-05-2020/870282
thiruvananthapuram,"ആ കവിത നന്നായി, യദൂ... ഇനിയുമെഴുതണം
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-08-05-2020/870281
thiruvananthapuram,"കൃഷിയുടെ പഴമ കാക്കാൻ നെടുമങ്ങാട് ഒരുങ്ങുന്നു
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-08-05-2020/870280
thiruvananthapuram,"ആറ്റിങ്ങലിൽ റോഡ് നവീകരണത്തിന് 4.24 കോടി
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-08-05-2020/870279
thiruvananthapuram,"കാറ്റില്‍ നിർധന കുടുംബത്തിന്റെ വീട് തകര്‍ന്നു
Friday May 8, 2020",https://www.deshabhimani.com/news/kerala/news-thiruvananthapuramkerala-08-05-2020/870278
